WigleWifi-1.4,appRelease=2.26,model=SM-G930F,release=7.0,device=herolte,display=NRD90M.G930FXXU1DQHC,board=universal8890,brand=samsung
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:09:03:38,Ariel_University,[ESS][BLE],2017-11-06 18:46:05,1,-79,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
14:ae:db:cf:1e:e5,BEZEQINT-1EE1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 18:46:05,6,-86,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
d4:6e:0e:3c:2c:3a,natali,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-06 18:46:05,9,-88,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
10:be:f5:a7:b4:f4,Home,[WPA2-PSK-CCMP][ESS][BLE],2017-11-06 18:46:05,9,-88,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
04:c2:3e:2d:e2:9a,?shay.r,[WPA2-PSK-CCMP][ESS],2017-11-06 18:46:05,6,-88,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
14:ae:db:b6:a2:9d,Noor,[WPA2-PSK-CCMP][ESS],2017-11-06 18:46:05,1,-88,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
d0:0f:6d:f1:35:2f,Sveta,[WPA2-PSK-CCMP][ESS],2017-11-06 18:46:05,4,-89,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
90:8d:78:56:ce:bd,Roman,[WPA2-PSK-CCMP][ESS][BLE],2017-11-06 18:46:05,4,-90,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS][BLE],2017-11-06 18:46:05,36,-87,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS][BLE],2017-11-06 18:46:05,6,-86,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS][BLE],2017-11-06 18:46:05,6,-90,32.10222988336784,35.207358172617994,687.6061162422501,4,WIFI
00:1a:dd:f5:d4:64,PEPWAVE_733D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-06 18:46:10,8,-64,32.1021927290497,35.20731844272494,687.202248722225,4,WIFI
10:be:f5:39:8f:f2,LARISA,[WPA2-PSK-CCMP][ESS][BLE],2017-11-06 18:46:10,9,-82,32.1021927290497,35.20731844272494,687.202248722225,4,WIFI
14:ae:db:32:52:12,surikat,[WPA2-PSK-CCMP][ESS],2017-11-06 18:46:10,1,-84,32.1021927290497,35.20731844272494,687.202248722225,4,WIFI
00:12:2a:39:2c:3c,netbox-550b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS][BLE],2017-11-06 18:46:10,1,-86,32.1021927290497,35.20731844272494,687.202248722225,4,WIFI
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-11-06 18:46:10,6,-92,32.1021927290497,35.20731844272494,687.202248722225,4,WIFI
